stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
296530,99999,2016,02,29,27.5,8,18.3,8,1026.3,8,977.6,8,8.5,8,4.4,8,7.8,999.9,32.7,12.9,0.0,11.4,0,0,0,0,0,0
284280,99999,2016,01,14,23.0,8,16.8,8,1018.2,8,999.1,8,10.9,8,5.3,8,9.7,999.9,26.4,6.3,0.03,12.6,0,0,1,0,0,0
720306,53879,2016,01,12,29.5,24,16.1,24,1020.9,24,983.8,23,10.0,24,9.0,24,15.9,21.0,37.9,19.9,0.0,0.0,0,0,0,0,0,0
723403,13963,2016,09,28,70.9,24,53.7,24,1014.3,24,1004.9,23,10.0,24,6.6,24,15.9,22.9,93.0,57.0,0.0,0.0,0,0,0,0,0,0
725335,94833,2016,06,25,75.1,24,60.9,24,1018.9,23,989.7,24,10.0,24,4.7,24,7.0,999.9,87.1,62.2,0.0,0.0,0,0,0,0,0,0
175150,99999,2016,01,17,53.7,24,46.5,24,1013.0,24,995.4,24,6.2,24,7.1,24,19.0,999.9,65.5,39.7,0.0,0.0,0,0,0,0,0,0
725434,54789,2016,04,25,53.0,24,29.4,24,1015.6,24,947.7,24,10.0,24,3.3,24,11.1,999.9,66.9,33.1,0.0,0.0,0,0,0,0,0,0
724295,63888,2016,03,03,28.3,24,24.5,24,1021.9,15,981.8,24,7.0,24,5.0,24,9.9,999.9,34.0,21.0,0.0,0.0,0,0,1,0,0,0
419980,99999,2016,11,25,71.5,8,61.2,8,1010.0,8,1009.4,8,3.4,8,0.7,8,2.9,999.9,84.2,61.7,0.0,0.0,0,0,0,0,0,0
310050,99999,2016,06,03,59.5,8,37.7,8,1008.8,8,975.6,8,26.4,8,2.7,8,3.9,999.9,77.2,39.6,0.0,0.0,0,0,0,0,0,0
725314,03960,2016,10,20,59.9,24,53.6,24,1018.8,14,1002.5,24,8.5,24,10.3,24,17.1,21.0,64.0,55.9,1.45,0.0,0,1,0,0,1,0
688280,99999,2016,04,24,60.5,24,49.1,24,1014.5,7,990.9,7,11.0,9,4.3,24,8.0,999.9,83.5,44.8,0.0,0.0,0,0,0,0,0,0
407370,99999,2016,02,27,51.4,8,48.3,8,1024.2,8,1022.4,8,5.4,8,999.9,0,999.9,999.9,54.0,50.0,0.0,0.0,0,0,0,0,0,0
476100,99999,2016,09,15,70.9,24,63.4,24,1015.9,24,968.2,24,11.7,4,3.2,24,8.0,999.9,77.7,66.2,0.0,0.0,0,0,0,0,0,0
863500,99999,2016,10,14,72.9,6,61.1,6,1014.5,6,986.9,6,10.4,6,8.6,6,15.0,999.9,84.6,55.4,0.0,0.0,0,0,0,0,0,0
476630,99999,2016,07,05,79.4,24,73.9,24,1018.3,24,1016.3,24,6.7,24,4.7,24,11.1,999.9,89.4,74.7,0.02,0.0,0,1,0,0,0,0
336050,99999,2016,05,08,58.6,7,52.9,7,1020.1,7,1005.3,7,8.9,7,999.9,0,999.9,999.9,66.9,51.8,0.31,0.0,0,0,0,0,1,0
688280,99999,2016,04,03,60.5,23,52.0,23,1022.1,7,998.4,7,13.3,7,6.3,23,13.0,999.9,71.2,50.0,0.0,0.0,0,0,0,0,0,0
719650,99999,2016,06,21,57.6,24,46.6,24,1015.6,24,955.1,7,20.9,21,3.4,24,12.0,18.1,71.6,48.2,0.0,0.0,0,1,0,0,0,0
724295,63888,2016,02,26,29.4,24,21.0,24,1022.5,24,983.3,24,10.0,24,9.8,24,20.0,27.0,34.0,26.1,0.03,0.0,0,0,1,0,0,0
023430,99999,2016,06,14,55.6,24,45.4,24,1006.8,24,994.9,24,22.4,24,2.3,16,3.9,999.9,68.2,47.7,0.0,0.0,0,1,0,0,0,0
478050,99999,2016,10,21,65.2,24,62.0,24,1016.6,24,1009.7,24,5.2,24,4.9,24,9.9,999.9,68.0,63.3,0.2,0.0,0,1,0,0,0,0
476290,99999,2016,04,24,56.3,24,45.1,24,1016.7,24,1013.0,24,8.2,4,4.5,24,11.1,999.9,64.0,51.6,0.04,0.0,0,1,0,0,0,0
489070,99999,2016,10,21,81.9,8,77.6,8,1008.4,8,1008.1,8,12.4,8,7.0,8,11.7,999.9,85.1,76.6,0.65,0.0,0,1,0,0,0,0
484540,99999,2016,04,24,90.7,5,79.4,5,1006.9,5,1006.3,5,5.6,5,2.8,5,5.1,999.9,95.7,85.8,0.0,0.0,0,0,0,0,0,0
129420,99999,2016,09,18,64.6,24,55.9,24,1011.5,12,987.8,12,6.2,5,3.1,21,5.8,999.9,72.1,55.2,0.0,0.0,0,1,0,0,0,0
590960,99999,2016,10,27,77.1,8,70.6,8,1016.4,8,991.6,8,8.1,8,2.2,8,3.9,999.9,90.0,70.3,0.0,0.0,0,0,0,0,0,0
027950,99999,2016,04,25,38.9,24,35.4,24,1005.2,24,1004.4,24,18.0,24,13.9,24,26.0,32.6,41.4,36.1,0.0,0.0,0,1,0,0,0,0
979000,99999,2016,02,09,83.0,8,78.6,8,1008.4,8,1005.5,8,6.3,8,4.5,8,8.0,999.9,94.6,79.0,0.47,0.0,0,1,0,0,1,0
039710,99999,2016,01,01,39.4,24,36.1,24,1005.6,24,993.3,24,11.8,24,9.0,24,13.6,999.9,46.4,30.2,0.04,0.0,0,1,0,0,0,0
977480,99999,2016,11,03,83.3,7,77.1,7,1008.6,7,1008.5,7,4.0,7,2.1,7,5.1,999.9,87.1,79.9,0.0,0.0,0,0,0,0,0,0
718960,99999,2016,03,12,41.0,24,28.0,24,996.2,24,915.3,8,9.3,24,7.6,24,25.1,36.9,50.0,32.0,0.0,0.0,0,1,1,0,0,0
263810,99999,2016,06,30,67.4,8,61.2,8,1015.9,8,1008.8,8,25.2,8,1.9,5,1.9,999.9,78.4,59.5,0.0,0.0,0,0,0,0,0,0
726500,14972,2016,03,19,30.2,24,25.5,24,1023.5,20,973.7,23,7.9,17,10.0,24,17.1,999.9,35.1,28.0,0.0,0.0,0,0,1,0,0,0
701330,26616,2016,04,14,27.6,24,15.7,24,1010.9,24,1010.4,24,10.0,24,8.8,24,15.0,999.9,35.1,19.9,0.0,28.0,0,0,0,0,0,0
222920,99999,2016,06,03,42.0,8,31.0,8,1010.5,8,1009.3,8,12.4,8,8.5,8,13.6,999.9,48.0,36.5,0.0,0.0,0,0,0,0,0,0
722029,12888,2016,05,13,76.7,24,65.9,24,1017.3,24,1017.0,24,10.0,24,4.0,24,11.1,999.9,86.0,66.0,0.0,0.0,0,0,0,0,0,0
248560,99999,2016,09,26,31.9,8,25.4,8,1008.3,8,993.2,8,20.2,8,9.5,8,13.6,27.2,34.0,28.4,0.0,0.0,0,1,1,0,0,0
713980,99999,2016,03,27,11.1,8,6.9,8,1024.9,8,1023.7,8,9.4,8,4.2,8,8.9,999.9,26.6,-6.9,0.0,0.0,0,0,1,0,0,0
723435,53921,2016,08,09,79.9,24,75.3,24,1012.7,19,988.5,23,8.5,24,0.5,24,5.1,18.1,93.9,73.0,0.15,0.0,1,1,0,0,0,0
843770,99999,2016,11,22,84.5,24,75.7,24,1010.1,8,995.4,8,6.1,23,2.1,24,13.0,999.9,96.1,75.2,0.0,0.0,0,0,0,0,0,0
269760,99999,2016,12,03,20.8,8,19.4,8,1009.6,8,990.7,8,2.3,8,2.4,4,3.9,999.9,23.7,17.4,0.0,2.0,0,0,1,0,0,0
525330,99999,2016,01,31,5.9,8,-2.2,8,1048.9,8,864.7,4,7.2,6,2.7,8,5.8,999.9,12.7,-2.6,1.97,0.0,0,0,0,0,0,0
783880,99999,2016,05,16,83.2,22,76.9,22,1014.5,8,1013.6,8,9.3,22,7.0,22,17.1,999.9,92.5,75.6,0.0,0.0,0,0,0,0,0,0
343910,99999,2016,01,05,4.8,8,1.3,8,1024.2,8,1020.8,8,4.8,8,4.4,8,7.8,999.9,17.2,-10.7,0.01,2.4,0,0,1,0,0,0
172980,99999,2016,04,08,70.7,24,51.0,24,1009.7,24,1007.8,24,12.2,24,6.7,24,11.1,16.9,75.2,59.0,0.0,0.0,0,1,0,0,1,0
723860,23169,2016,11,24,54.9,24,19.9,24,1024.9,24,947.5,24,10.0,24,6.6,24,17.1,22.9,66.0,42.1,0.0,0.0,0,0,0,0,0,0
320530,99999,2016,03,27,22.8,8,22.8,8,1014.4,8,1009.2,8,7.9,8,8.3,8,9.7,999.9,24.6,17.2,0.08,21.7,0,0,1,0,0,0
724776,93075,2016,08,10,84.9,24,36.6,24,1006.9,24,857.7,24,10.0,24,10.1,24,21.0,29.9,97.0,66.0,0.0,0.0,0,0,0,0,0,0
067120,99999,2016,12,24,37.1,24,33.6,24,1037.0,24,989.4,24,7.2,6,3.3,24,8.4,15.9,45.0,32.2,0.0,0.0,0,0,0,0,0,0
385830,99999,2016,03,27,64.6,8,52.1,8,1013.3,8,982.6,8,6.2,8,3.4,8,3.9,999.9,79.3,46.6,0.0,0.0,0,0,0,0,0,0
247250,99999,2016,08,20,52.7,8,43.1,7,1006.5,8,975.9,8,28.0,8,6.3,8,11.7,999.9,66.2,46.8,0.04,0.0,0,0,0,0,0,0
217110,99999,2016,08,28,43.9,8,32.3,8,1002.4,8,1000.6,8,28.7,8,8.7,8,11.7,999.9,52.9,34.5,0.02,0.0,0,0,0,0,0,0
378320,99999,2016,01,15,44.3,7,40.6,7,1021.8,7,1013.2,7,6.0,7,2.7,5,3.9,999.9,52.7,36.9,0.0,0.0,1,1,0,0,0,0
363970,99999,2016,02,08,24.3,8,15.8,8,1011.7,8,955.5,8,31.1,4,29.9,8,31.1,999.9,28.2,18.5,0.0,9.4,0,0,0,0,0,0
483030,99999,2016,08,29,78.6,8,75.0,8,1006.2,8,962.6,8,6.7,8,1.4,8,5.1,999.9,84.9,75.2,0.2,0.0,0,1,0,0,1,0
724140,13866,2016,03,16,64.5,24,42.4,24,1007.1,24,972.3,24,10.0,24,6.8,24,19.0,28.0,73.9,52.0,0.01,0.0,0,0,0,0,0,0
360580,99999,2016,09,12,59.9,8,51.1,8,1015.6,8,966.9,8,28.7,8,2.5,7,5.8,999.9,68.7,54.5,0.0,0.0,0,1,0,0,0,0
431890,99999,2016,09,09,84.9,8,76.8,8,1005.3,8,1004.4,8,4.3,8,1.9,8,5.1,999.9,95.7,81.0,0.0,0.0,0,0,0,0,0,0
222130,99999,2016,12,07,18.0,4,16.0,4,996.1,4,979.1,4,7.5,4,6.3,4,9.7,999.9,26.1,-7.4,0.17,12.6,0,0,1,0,0,0
483100,99999,2016,02,07,64.4,8,53.6,8,1021.4,8,974.5,8,4.8,8,0.9,8,7.0,999.9,77.9,52.7,0.0,0.0,0,0,0,0,0,0
402550,99999,2016,02,25,59.2,8,39.7,8,1016.7,8,945.5,8,6.2,8,0.5,8,4.1,999.9,71.2,53.2,0.0,0.0,0,0,0,0,0,0
725315,94870,2016,04,17,66.3,24,42.4,24,1026.6,24,999.0,23,9.7,24,6.2,24,9.9,17.1,82.9,48.9,0.0,0.0,0,0,0,0,0,0
969730,99999,2016,06,01,83.3,8,78.3,8,1010.9,8,1010.6,8,6.2,8,4.4,8,13.0,999.9,89.6,76.6,0.0,0.0,0,0,0,0,0,0
151090,99999,2016,01,04,9.8,8,5.9,8,1013.0,8,966.2,8,6.1,8,4.5,6,5.8,999.9,19.0,0.1,0.0,0.0,0,0,1,0,0,0
419150,99999,2016,09,08,81.3,6,78.5,6,1006.1,6,1003.6,6,3.3,6,0.5,6,1.9,999.9,92.8,78.3,0.39,0.0,0,1,0,0,0,0
346910,99999,2016,03,05,40.7,8,37.7,8,1011.5,8,1012.7,8,8.2,8,5.8,4,7.8,999.9,45.9,37.9,0.0,0.0,1,1,0,0,0,0
723635,03024,2016,01,09,27.8,24,22.5,24,1019.6,15,909.7,24,8.5,24,9.3,24,15.0,21.0,32.0,24.1,0.06,0.0,0,0,1,0,0,0
121150,99999,2016,11,26,41.7,24,39.9,24,1011.1,24,1009.7,24,7.3,24,15.8,24,21.4,33.0,46.9,36.3,0.02,0.0,0,1,0,0,0,0
570830,99999,2016,09,16,76.3,24,66.0,24,1012.6,8,999.7,4,2.8,24,3.4,24,7.8,999.9,86.0,64.4,0.0,0.0,0,0,0,0,0,0
726886,24130,2016,05,17,53.4,24,40.6,24,1021.0,24,903.0,24,10.0,24,5.7,24,20.0,25.1,73.0,35.1,0.0,0.0,0,0,0,0,0,0
143820,99999,2016,04,19,53.4,15,45.5,15,1018.3,15,1006.5,15,7.6,15,6.6,15,9.7,999.9,61.2,47.8,0.0,0.0,0,1,0,0,0,0
076000,99999,2016,02,01,55.8,24,52.1,24,1034.6,24,1029.3,24,6.2,5,5.5,24,15.0,999.9,59.4,52.7,0.1,0.0,0,1,0,0,0,0
946590,99999,2016,11,27,80.0,24,29.3,24,1014.4,9,995.0,9,7.3,17,6.9,24,14.0,999.9,92.3,62.2,0.0,0.0,0,0,0,0,0,0
726580,14922,2016,07,24,78.0,24,67.7,24,1009.9,22,979.8,24,9.9,24,8.6,24,15.9,22.9,84.9,71.1,2.17,0.0,0,1,0,0,1,0
484780,99999,2016,12,18,78.8,8,69.2,8,1012.2,8,1011.7,8,6.8,8,0.6,8,5.1,999.9,86.9,70.0,0.0,0.0,0,0,0,0,0,0
341390,99999,2016,05,02,44.0,7,40.9,7,1018.7,7,995.0,7,4.9,7,6.4,7,9.7,999.9,48.4,37.9,0.0,0.0,0,1,0,0,0,0
722020,12839,2016,09,27,78.7,24,74.3,24,1014.2,21,1013.3,24,9.2,24,3.5,24,17.1,22.9,88.0,73.0,0.4,0.0,0,1,0,0,1,0
877840,99999,2016,05,28,49.8,6,46.5,6,1029.2,6,1026.7,6,18.6,6,7.8,6,15.0,999.9,52.2,28.9,0.0,0.0,0,0,0,0,0,0
478870,99999,2016,10,26,69.0,24,64.0,24,1017.4,24,1013.3,24,7.2,7,3.2,24,7.0,999.9,76.5,61.7,0.0,0.0,0,1,0,0,0,0
269380,99999,2016,02,21,33.3,4,31.8,4,1006.6,4,987.3,4,3.2,4,4.9,4,5.8,999.9,36.9,28.8,0.16,0.4,0,0,1,0,0,0
404050,99999,2016,06,23,98.2,24,46.8,24,999.8,8,931.7,8,6.2,8,4.0,24,9.9,999.9,112.1,79.5,0.0,0.0,0,0,0,0,0,0
723544,03954,2016,03,27,47.8,24,35.6,24,1019.2,20,972.8,23,10.0,24,15.2,24,25.1,33.0,69.1,37.0,0.03,0.0,0,1,0,0,0,0
263890,99999,2016,12,07,16.7,8,14.6,8,1022.0,8,994.1,8,2.5,8,5.8,8,9.7,999.9,27.3,6.6,0.05,9.4,0,0,0,0,0,0
865950,99999,2016,06,05,52.0,4,43.6,4,1016.6,4,1014.6,4,6.2,4,11.3,4,13.0,999.9,54.9,48.6,0.31,0.0,0,0,0,0,0,0
030630,99999,2016,06,24,56.4,24,51.1,24,1013.2,24,986.1,24,18.4,24,2.0,24,5.1,999.9,66.4,49.6,0.01,0.0,0,1,0,0,0,0
724458,03963,2016,02,19,64.4,24,35.7,24,1009.1,24,989.6,23,10.0,24,13.3,24,19.0,31.1,71.1,59.0,0.0,0.0,0,0,0,0,0,0
715970,99999,2016,11,15,3.3,24,0.6,24,997.3,24,990.4,4,7.2,24,10.0,24,17.1,20.0,8.6,-2.2,0.0,0.0,0,0,1,0,0,0
134630,99999,2016,10,01,67.8,20,53.7,20,1018.9,20,1012.9,20,12.4,20,2.6,19,3.9,999.9,78.3,56.1,0.0,0.0,0,0,0,0,0,0
722015,12850,2016,09,17,85.1,24,75.2,24,1015.9,24,1015.3,24,10.0,24,4.8,24,8.0,999.9,90.0,80.1,0.0,0.0,0,0,0,0,0,0
726817,24154,2016,02,25,33.4,24,18.5,24,1022.5,24,818.3,24,10.0,24,4.1,24,6.0,999.9,42.1,21.9,0.0,0.0,0,0,0,0,0,0
317020,99999,2016,04,07,35.0,7,21.1,7,997.3,7,965.1,7,11.5,7,3.6,6,5.8,999.9,48.0,21.6,0.2,0.0,0,1,0,0,0,0
427790,99999,2016,05,28,86.2,8,64.7,8,1001.3,8,934.3,8,2.5,8,1.8,8,4.1,999.9,101.3,73.4,0.0,0.0,0,1,0,0,1,0
723530,13967,2016,02,16,53.4,24,29.6,24,1011.9,24,965.8,24,10.0,24,14.3,24,26.0,34.0,63.0,41.0,0.0,0.0,0,0,0,0,0,0
082860,99999,2016,06,14,76.8,21,56.1,21,1007.6,21,1002.6,21,14.1,21,4.7,21,8.0,999.9,84.9,69.6,0.0,0.0,0,0,0,0,0,0
334950,99999,2016,01,24,-0.9,8,-4.2,8,1033.9,8,1020.7,8,3.7,8,3.6,8,5.8,999.9,5.9,-6.9,0.0,10.6,0,0,0,0,0,0
173750,99999,2016,07,25,93.7,13,60.1,13,1003.0,13,1002.8,13,12.4,13,5.1,13,8.9,18.1,98.6,77.2,0.0,0.0,0,0,0,0,0,0
239460,99999,2016,07,12,70.5,8,62.2,8,1011.3,8,1005.6,8,5.3,8,3.1,5,3.9,999.9,79.5,60.3,0.28,0.0,0,0,0,0,1,0
368700,99999,2016,09,10,75.5,8,47.5,8,1006.9,8,914.7,8,6.2,4,999.9,0,999.9,999.9,89.6,63.1,0.0,0.0,0,0,0,0,0,0
725196,64775,2016,10,23,44.7,24,35.3,24,1006.9,23,987.5,24,10.0,24,15.0,24,24.1,32.1,54.0,34.0,0.28,0.0,0,1,0,0,0,0
031550,99999,2016,01,13,33.1,24,31.3,24,1007.2,24,976.9,24,19.3,24,6.1,24,12.0,999.9,35.1,30.7,0.41,0.0,0,0,0,0,0,0
976860,99999,2016,02,07,70.0,6,64.3,6,1007.2,6,835.3,6,4.1,6,3.8,6,8.0,999.9,80.1,62.6,0.0,0.0,0,1,0,0,0,0
564920,99999,2016,03,19,67.4,8,54.5,8,1008.7,8,969.3,8,2.1,7,1.9,7,3.9,999.9,75.9,57.4,0.0,0.0,0,0,0,0,0,0
713970,99999,2016,05,29,53.1,23,44.2,23,1025.6,4,1022.1,4,15.0,23,4.4,23,11.1,999.9,71.4,42.8,0.0,0.0,0,1,0,0,0,0
724275,14894,2016,05,23,59.7,24,49.9,24,1016.1,16,973.0,24,5.8,24,3.9,24,11.1,999.9,75.9,46.9,0.28,0.0,1,0,0,0,0,0
726560,24025,2016,09,13,50.3,24,41.1,24,1024.4,24,962.1,23,10.0,24,7.7,24,12.0,999.9,57.0,46.0,0.0,0.0,0,1,0,0,0,0
722024,12882,2016,09,30,80.9,24,74.2,24,1017.4,19,1016.7,24,9.5,24,3.5,24,12.0,999.9,91.9,75.0,0.0,0.0,0,1,0,0,1,0
301570,99999,2016,03,20,23.5,8,18.5,8,1031.2,8,1002.3,8,11.7,8,1.9,4,1.9,999.9,38.5,13.3,0.0,28.7,0,1,1,0,0,0
154940,99999,2016,01,10,34.2,8,32.6,8,1010.3,8,1005.6,8,6.2,8,1.9,6,1.9,999.9,40.3,31.1,0.0,1.2,0,1,0,0,0,0
483840,99999,2016,06,08,82.1,8,77.1,8,1007.2,8,988.4,8,5.4,8,0.5,8,4.1,999.9,91.0,79.3,0.24,0.0,0,1,0,0,0,0
029800,99999,2016,04,26,39.7,24,32.6,24,1008.1,24,1006.9,24,28.0,24,10.9,24,18.3,26.2,45.3,36.0,0.0,0.0,0,1,0,0,0,0
318780,99999,2016,11,26,21.7,8,13.9,8,1019.6,8,1006.9,8,16.9,8,4.6,8,5.8,999.9,25.5,7.2,0.08,6.7,0,0,1,0,0,0
407910,99999,2016,03,08,68.6,9,26.3,9,1010.1,8,930.7,8,6.1,8,5.0,7,7.8,999.9,81.0,58.8,0.0,0.0,0,0,0,0,0,0
725172,13762,2016,02,18,43.4,24,26.9,23,1028.6,23,1027.9,24,9.6,24,6.1,24,13.0,19.0,50.0,36.0,0.02,0.0,0,0,0,0,0,0
583140,99999,2016,06,25,68.4,8,66.1,8,1011.7,8,1001.4,8,3.1,8,1.7,8,1.9,999.9,72.7,63.9,0.4,0.0,0,1,0,0,0,0
475760,99999,2016,09,11,63.5,24,58.0,24,1020.0,24,1019.4,24,12.4,24,3.4,24,8.0,999.9,72.9,55.6,0.0,0.0,0,0,0,0,0,0
071000,99999,2016,05,17,55.4,24,51.1,24,1018.6,24,1010.4,24,14.7,5,11.9,24,17.1,999.9,61.9,50.2,0.0,0.0,0,0,0,0,0,0
470140,99999,2016,10,03,54.3,8,48.0,8,1014.5,8,975.9,8,9.3,8,3.5,5,5.8,999.9,71.6,41.9,0.0,0.0,0,0,0,0,0,0
763900,99999,2016,09,25,69.7,21,59.1,21,1010.8,4,823.1,4,9.0,21,2.5,21,12.0,999.9,84.2,59.7,0.15,0.0,0,1,0,0,0,0
028470,99999,2016,06,14,51.8,24,42.3,24,1003.2,24,993.3,24,26.7,24,3.6,24,8.5,16.1,60.3,42.8,0.0,0.0,0,1,0,0,0,0
612970,99999,2016,06,05,81.8,8,67.4,8,1010.8,8,965.4,8,6.2,8,5.0,8,14.0,999.9,91.0,75.2,0.08,0.0,0,0,0,0,1,0
634500,99999,2016,11,27,62.8,13,52.0,13,1011.2,5,773.8,5,11.4,12,8.3,12,11.7,999.9,70.2,53.2,0.0,0.0,0,0,0,0,0,0
719510,99999,2016,04,04,45.1,24,40.7,24,1010.8,24,984.4,24,9.1,24,11.4,24,24.1,31.1,50.0,41.0,0.2,0.0,0,1,0,0,0,0
483030,99999,2016,01,09,66.9,8,55.9,8,1013.6,8,968.8,8,8.9,8,0.2,8,1.9,999.9,82.6,55.0,0.0,0.0,0,0,0,0,0,0
316240,99999,2016,07,26,66.7,7,65.5,7,1002.5,7,979.4,7,7.1,7,0.0,4,999.9,999.9,70.2,64.4,1.57,0.0,0,1,0,0,0,0
306030,99999,2016,05,15,61.8,8,30.2,8,1002.3,8,949.9,8,10.1,8,7.5,8,11.7,21.4,81.5,37.0,0.0,0.0,0,0,0,0,0,0
287050,99999,2016,01,18,24.2,8,20.7,8,1020.9,8,1000.6,8,5.3,8,12.1,8,15.5,999.9,25.5,16.3,0.31,6.3,0,0,1,0,0,0
125700,99999,2016,09,01,61.8,24,50.3,24,1021.2,24,990.2,24,14.4,24,4.0,24,9.7,17.5,76.6,46.4,0.0,0.0,1,0,0,0,0,0
170661,99999,2016,09,15,77.7,13,62.6,13,1015.7,13,1006.8,13,6.7,13,3.8,13,6.0,14.0,84.2,63.0,0.0,0.0,0,0,0,0,0,0
470350,99999,2016,06,27,72.9,8,66.3,8,1009.3,8,1008.5,8,7.5,8,3.4,8,5.8,999.9,78.8,64.2,0.0,0.0,0,0,0,0,0,0
522030,99999,2016,03,15,45.5,8,7.1,8,1011.5,8,925.0,4,8.4,7,2.2,7,3.9,999.9,60.3,27.9,0.0,0.0,0,0,0,0,0,0
033850,99999,2016,08,14,60.9,24,52.0,24,1025.1,24,1024.1,24,29.8,24,6.9,24,11.1,999.9,65.3,53.6,0.0,0.0,0,0,0,0,0,0
227210,99999,2016,11,25,27.6,8,26.3,8,1010.9,8,1000.6,8,13.2,8,1.9,6,1.9,999.9,31.1,25.7,0.08,2.4,0,1,1,0,0,0
874670,99999,2016,03,03,70.4,8,65.3,8,1015.0,8,1001.7,8,9.9,8,4.0,8,8.0,999.9,81.3,60.8,0.0,0.0,1,0,0,0,0,0
337480,99999,2016,09,21,50.2,8,39.0,8,1013.8,8,985.8,8,6.2,8,3.6,8,5.8,999.9,60.3,44.4,0.0,0.0,0,0,0,0,0,0
724220,93820,2016,02,03,59.4,24,48.3,24,1007.0,24,971.6,24,8.9,24,15.5,24,22.9,31.1,72.0,36.0,1.09,0.0,0,1,0,0,0,0
333770,99999,2016,08,02,74.4,7,63.8,7,1012.0,7,994.0,7,6.2,7,2.6,6,3.9,999.9,86.9,69.3,0.51,0.0,0,0,0,0,0,0
317070,99999,2016,03,08,21.0,8,10.8,8,1014.8,8,1005.4,8,18.2,8,4.4,8,5.8,999.9,30.9,6.3,0.08,10.6,0,0,1,0,0,0
723424,53919,2016,03,30,65.9,24,53.9,24,1013.4,18,1003.2,24,10.0,24,6.2,24,13.0,22.0,75.2,60.1,0.0,0.0,0,0,0,0,0,0
340560,99999,2016,04,19,52.7,8,42.8,8,1006.5,8,981.6,8,4.8,8,4.6,8,7.8,999.9,61.7,42.8,0.0,0.0,0,1,0,0,0,0
307030,99999,2016,09,03,45.5,8,43.4,8,1024.8,8,959.8,8,4.7,5,2.7,8,3.9,999.9,48.0,43.3,0.33,0.0,0,1,0,0,0,0
612650,99999,2016,03,08,85.2,8,46.6,8,1009.2,8,978.8,8,6.2,8,6.4,8,11.7,999.9,99.5,72.7,0.0,0.0,0,0,0,0,0,0
266570,99999,2016,01,30,39.1,5,36.5,5,1008.8,5,985.2,5,7.6,5,10.5,5,13.6,999.9,40.5,32.5,0.0,0.0,0,1,0,0,0,0
426230,99999,2016,05,31,79.0,15,69.3,15,1005.1,8,920.2,7,2.5,15,3.5,15,12.0,999.9,87.8,70.2,0.0,0.0,0,0,0,0,0,0
725150,04725,2016,04,10,26.2,24,13.5,24,1023.0,23,962.0,24,9.5,24,6.9,24,15.0,18.1,37.0,19.0,0.06,0.0,0,0,1,0,0,0
725430,94822,2016,09,19,71.1,24,55.3,24,1015.5,24,988.9,24,10.0,24,6.1,24,15.9,22.9,88.0,53.1,0.0,0.0,0,0,0,0,0,0
896640,87601,2016,01,23,31.9,9,23.3,9,973.1,9,969.1,9,6.3,9,6.1,9,14.0,19.0,35.4,23.5,0.0,0.0,1,0,0,0,0,0
612570,99999,2016,08,15,84.6,8,76.5,8,1011.6,8,1005.5,8,6.2,8,5.5,8,8.0,999.9,91.4,79.9,0.0,0.0,0,0,0,0,1,0
128430,99999,2016,12,01,38.1,24,31.9,24,1018.3,24,1000.9,24,13.4,24,9.7,24,17.5,999.9,42.8,32.7,0.0,0.0,0,1,1,0,0,0
578160,99999,2016,05,05,74.9,24,64.0,24,1002.6,8,871.7,4,6.6,18,4.1,24,13.6,999.9,86.0,64.8,0.0,0.0,0,0,0,0,0,0
025000,99999,2016,01,01,38.1,24,37.3,20,1023.3,24,1019.0,24,4.2,24,11.8,24,17.5,999.9,39.4,36.5,0.08,0.0,1,1,0,0,0,0
701740,26533,2016,07,18,58.3,24,50.7,24,1013.5,22,989.4,24,10.0,24,6.8,24,15.9,22.9,69.1,53.1,0.23,0.0,0,1,0,0,0,0
434440,99999,2016,12,14,73.8,8,66.4,8,1011.2,8,957.8,8,12.4,8,0.5,8,1.9,999.9,84.0,62.4,0.0,0.0,0,1,0,0,0,0
723097,93743,2016,08,09,85.7,22,77.0,22,1020.2,20,1019.2,22,10.0,22,5.4,22,8.9,999.9,90.0,79.0,0.0,0.0,0,0,0,0,0,0
820220,99999,2016,09,05,85.1,24,72.4,24,1012.0,8,1002.5,8,8.7,20,3.5,24,8.0,999.9,95.0,77.0,0.0,0.0,0,0,0,0,0,0
150730,99999,2016,05,27,61.6,24,54.1,24,1017.2,24,971.6,24,11.8,10,4.1,23,7.8,25.3,72.9,53.1,0.66,0.0,0,1,0,0,0,0
483830,99999,2016,07,28,83.0,8,76.3,8,1006.3,8,990.5,8,6.8,8,1.5,8,5.1,999.9,89.6,77.9,0.0,0.0,0,0,0,0,0,0
305540,99999,2016,10,22,7.4,8,1.0,8,1030.2,8,915.8,8,7.8,4,999.9,0,999.9,999.9,27.9,-11.0,0.0,0.8,0,0,1,0,0,0
976860,99999,2016,04,28,69.9,7,63.0,7,1007.8,7,835.8,7,5.1,7,4.7,7,8.0,999.9,82.6,60.8,0.0,0.0,0,0,0,0,0,0
719250,99999,2016,03,13,-14.6,22,-21.5,22,1007.7,22,1003.0,5,8.3,22,9.4,22,15.9,999.9,-10.7,-23.1,0.04,2.0,0,0,1,0,0,0
